species	genu	family
Mantisalca_duriaei	Mantisalca	Asteraceae
Mantisalca_salmantica	Mantisalca	Asteraceae
Mantisalca_castroviejoi	Mantisalca	Asteraceae
Leuzea_exaltata	Leuzea	Asteraceae
Carthamus_creticus	Carthamus	Asteraceae
Carthamus_dentatus	Carthamus	Asteraceae
Leuzea_altaica	Leuzea	Asteraceae
Klasea_cardunculus	Klasea	Asteraceae
Serratula_tinctoria	Serratula	Asteraceae
Klasea_algarbiensis	Klasea	Asteraceae
Klasea_boetica	Klasea	Asteraceae
Klasea_bulgarica	Klasea	Asteraceae
Klasea_cretica	Klasea	Asteraceae
Klasea_erucifolia	Klasea	Asteraceae
Klasea_flavescens	Klasea	Asteraceae
Klasea_legionensis	Klasea	Asteraceae
Klasea_pinnatifida	Klasea	Asteraceae
Carthamus_boissieri	Carthamus	Asteraceae
Carthamus_dianius	Carthamus	Asteraceae
Carthamus_caeruleus	Carthamus	Asteraceae
Centaurea_aguilellae	Centaurea	Asteraceae
Centaurea_arenaria	Centaurea	Asteraceae
Centaurea_argentea	Centaurea	Asteraceae
Centaurea_bofilliana	Centaurea	Asteraceae
Centaurea_boissieri	Centaurea	Asteraceae
Centaurea_atropurpurea	Centaurea	Asteraceae
Carthamus_lanatus	Carthamus	Asteraceae
Centaurea_achaia	Centaurea	Asteraceae
Centaurea_achtarovii	Centaurea	Asteraceae
Centaurea_affinis	Centaurea	Asteraceae
Centaurea_deusta	Centaurea	Asteraceae
Centaurea_albofimbriata	Centaurea	Asteraceae
Centaurea_ambigua	Centaurea	Asteraceae
Centaurea_amblensis	Centaurea	Asteraceae
Centaurea_antennata	Centaurea	Asteraceae
Centaurea_aspromontana	Centaurea	Asteraceae
Centaurea_athoa	Centaurea	Asteraceae
Centaurea_cavanillesiana	Centaurea	Asteraceae
Centaurea_avilae	Centaurea	Asteraceae
Centaurea_baldaccii	Centaurea	Asteraceae
Centaurea_besseriana	Centaurea	Asteraceae
Centaurea_borysthenica	Centaurea	Asteraceae
Centaurea_breviceps	Centaurea	Asteraceae
Centaurea_busambarensis	Centaurea	Asteraceae
Centaurea_calabra	Centaurea	Asteraceae
Centaurea_calocephala	Centaurea	Asteraceae
Centaurea_caprina	Centaurea	Asteraceae
Centaurea_carratracensis	Centaurea	Asteraceae
Centaurea_carystea	Centaurea	Asteraceae
Centaurea_castellana	Centaurea	Asteraceae
Centaurea_ceratophylla	Centaurea	Asteraceae
Centaurea_cristata	Centaurea	Asteraceae
Centaurea_derventana	Centaurea	Asteraceae
Centaurea_chrysolepis	Centaurea	Asteraceae
Centaurea_cithaeronea	Centaurea	Asteraceae
Centaurea_citricolor	Centaurea	Asteraceae
Centaurea_collina	Centaurea	Asteraceae
Centaurea_cordubensis	Centaurea	Asteraceae
Centaurea_coziensis	Centaurea	Asteraceae
Centaurea_cuspidata	Centaurea	Asteraceae
Centaurea_cyanomorpha	Centaurea	Asteraceae
Centaurea_debeauxii	Centaurea	Asteraceae
Centaurea_degenianiformis	Centaurea	Asteraceae
Centaurea_delucae	Centaurea	Asteraceae
Centaurea_phrygia	Centaurea	Asteraceae
Centaurea_proto-gerberi	Centaurea	Asteraceae
Centaurea_proto-margaritacea	Centaurea	Asteraceae
Centaurea_sarfattiana	Centaurea	Asteraceae
Centaurea_savranica	Centaurea	Asteraceae
Centaurea_epapposa	Centaurea	Asteraceae
Centaurea_eriophora	Centaurea	Asteraceae
Centaurea_erycina	Centaurea	Asteraceae
Centaurea_gussonei	Centaurea	Asteraceae
Centaurea_pinae	Centaurea	Asteraceae
Centaurea_pinardii	Centaurea	Asteraceae
Centaurea_pineticola	Centaurea	Asteraceae
Centaurea_pinnatifida	Centaurea	Asteraceae
Centaurea_poculatoris	Centaurea	Asteraceae
Centaurea_poeltiana	Centaurea	Asteraceae
Centaurea_polymorpha	Centaurea	Asteraceae
Centaurea_reichenbachii	Centaurea	Asteraceae
Centaurea_resupinata	Centaurea	Asteraceae
Centaurea_pontica	Centaurea	Asteraceae
Centaurea_princeps	Centaurea	Asteraceae
Centaurea_pseudoaxillaris	Centaurea	Asteraceae
Centaurea_pseudocadmea	Centaurea	Asteraceae
Centaurea_pseudodegeniana	Centaurea	Asteraceae
Centaurea_pseudomaculosa	Centaurea	Asteraceae
Centaurea_pseudomagocsyana	Centaurea	Asteraceae
Centaurea_pseudoscabiosa	Centaurea	Asteraceae
Centaurea_dichroantha	Centaurea	Asteraceae
Centaurea_diffusa	Centaurea	Asteraceae
Centaurea_donetzica	Centaurea	Asteraceae
Centaurea_ragusina	Centaurea	Asteraceae
Centaurea_raphanina	Centaurea	Asteraceae
Centaurea_rechingeri	Centaurea	Asteraceae
Centaurea_redempta	Centaurea	Asteraceae
Centaurea_rhaetica	Centaurea	Asteraceae
Centaurea_rivasmateoi	Centaurea	Asteraceae
Centaurea_rouyi	Centaurea	Asteraceae
Centaurea_rufidula	Centaurea	Asteraceae
Centaurea_rumelica	Centaurea	Asteraceae
Centaurea_rupestris	Centaurea	Asteraceae
Centaurea_sagredoi	Centaurea	Asteraceae
Centaurea_sakarensis	Centaurea	Asteraceae
Centaurea_samothracica	Centaurea	Asteraceae
Centaurea_scabiosa	Centaurea	Asteraceae
Centaurea_scannensis	Centaurea	Asteraceae
Centaurea_dubjanskyi	Centaurea	Asteraceae
Centaurea_edith-mariae	Centaurea	Asteraceae
Centaurea_gabrielis-blancae	Centaurea	Asteraceae
Centaurea_involucrata	Centaurea	Asteraceae
Centaurea_ionica	Centaurea	Asteraceae
Centaurea_ipecensis	Centaurea	Asteraceae
Centaurea_eliasii	Centaurea	Asteraceae
Centaurea_emporitana	Centaurea	Asteraceae
Centaurea_euboica	Centaurea	Asteraceae
Centaurea_euxina	Centaurea	Asteraceae
Centaurea_exarata	Centaurea	Asteraceae
Centaurea_fabregatii	Centaurea	Asteraceae
Centaurea_finazzeri	Centaurea	Asteraceae
Centaurea_friderici	Centaurea	Asteraceae
Centaurea_genesii-lopezii	Centaurea	Asteraceae
Centaurea_glastifolia	Centaurea	Asteraceae
Centaurea_gracilenta	Centaurea	Asteraceae
Centaurea_graeca	Centaurea	Asteraceae
Centaurea_granatensis	Centaurea	Asteraceae
Centaurea_greuteri	Centaurea	Asteraceae
Centaurea_haenseleri	Centaurea	Asteraceae
Centaurea_jacea	Centaurea	Asteraceae
Centaurea_horrida	Centaurea	Asteraceae
Centaurea_kalambakensis	Centaurea	Asteraceae
Centaurea_kavadarensis	Centaurea	Asteraceae
Centaurea_hanryi	Centaurea	Asteraceae
Centaurea_hermannii	Centaurea	Asteraceae
Centaurea_hyalolepis	Centaurea	Asteraceae
Centaurea_incompta	Centaurea	Asteraceae
Centaurea_inermis	Centaurea	Asteraceae
Centaurea_janeri	Centaurea	Asteraceae
Centaurea_jankeana	Centaurea	Asteraceae
Centaurea_johnseniana	Centaurea	Asteraceae
Centaurea_jordaniana	Centaurea	Asteraceae
Centaurea_jovinianum	Centaurea	Asteraceae
Centaurea_jurineifolia	Centaurea	Asteraceae
Centaurea_kosaninii	Centaurea	Asteraceae
Centaurea_kotschyana	Centaurea	Asteraceae
Centaurea_kunkelii	Centaurea	Asteraceae
Centaurea_lacaitae	Centaurea	Asteraceae
Centaurea_laconica	Centaurea	Asteraceae
Centaurea_lactiflora	Centaurea	Asteraceae
Centaurea_lagascana	Centaurea	Asteraceae
Centaurea_micevskii	Centaurea	Asteraceae
Centaurea_laureotica	Centaurea	Asteraceae
Centaurea_leucadea	Centaurea	Asteraceae
Centaurea_leucomalla	Centaurea	Asteraceae
Centaurea_leucomelaena	Centaurea	Asteraceae
Centaurea_leucophaea	Centaurea	Asteraceae
Centaurea_loscosii	Centaurea	Asteraceae
Centaurea_macedonica	Centaurea	Asteraceae
Centaurea_macroptilon	Centaurea	Asteraceae
Centaurea_magistrorum	Centaurea	Asteraceae
Centaurea_magocsyana	Centaurea	Asteraceae
Centaurea_majorovii	Centaurea	Asteraceae
Centaurea_mucurensis	Centaurea	Asteraceae
Centaurea_musakii	Centaurea	Asteraceae
Centaurea_marmorea	Centaurea	Asteraceae
Centaurea_melanocephala	Centaurea	Asteraceae
Centaurea_micracantha	Centaurea	Asteraceae
Centaurea_montaltensis	Centaurea	Asteraceae
Centaurea_napulifera	Centaurea	Asteraceae
Centaurea_neiceffii	Centaurea	Asteraceae
Centaurea_nervosa	Centaurea	Asteraceae
Centaurea_niederi	Centaurea	Asteraceae
Centaurea_nigra	Centaurea	Asteraceae
Centaurea_occasus	Centaurea	Asteraceae
Centaurea_ognjanoffii	Centaurea	Asteraceae
Centaurea_orbelica	Centaurea	Asteraceae
Centaurea_orientalis	Centaurea	Asteraceae
Centaurea_ornata	Centaurea	Asteraceae
Centaurea_seridis	Centaurea	Asteraceae
Centaurea_parilica	Centaurea	Asteraceae
Centaurea_pauneroi	Centaurea	Asteraceae
Centaurea_pawlowskii	Centaurea	Asteraceae
Centaurea_pectinata	Centaurea	Asteraceae
Centaurea_pelia	Centaurea	Asteraceae
Centaurea_pugioniformis	Centaurea	Asteraceae
Centaurea_vandasii	Centaurea	Asteraceae
Centaurea_sicula	Centaurea	Asteraceae
Centaurea_skopjensis	Centaurea	Asteraceae
Centaurea_sphaerocephala	Centaurea	Asteraceae
Centaurea_spinosa	Centaurea	Asteraceae
Centaurea_spruneri	Centaurea	Asteraceae
Centaurea_stoebe	Centaurea	Asteraceae
Centaurea_subjacea	Centaurea	Asteraceae
Centaurea_subsericans	Centaurea	Asteraceae
Centaurea_subtilis	Centaurea	Asteraceae
Centaurea_susannae	Centaurea	Asteraceae
Centaurea_varnensis	Centaurea	Asteraceae
Centaurea_vatevii	Centaurea	Asteraceae
Centaurea_tauscheri	Centaurea	Asteraceae
Centaurea_tenacissima	Centaurea	Asteraceae
Centaurea_thasia	Centaurea	Asteraceae
Centaurea_toletana	Centaurea	Asteraceae
Centaurea_tomorosii	Centaurea	Asteraceae
Centaurea_torreana	Centaurea	Asteraceae
Centaurea_treskana	Centaurea	Asteraceae
Centaurea_triniifolia	Centaurea	Asteraceae
Centaurea_triumfettii	Centaurea	Asteraceae
Centaurea_semidecurrens	Centaurea	Asteraceae
Centaurea_tanaitica	Centaurea	Asteraceae
Centaurea_tymphaea	Centaurea	Asteraceae
Centaurea_uniflora	Centaurea	Asteraceae
Centaurea_zuccariniana	Centaurea	Asteraceae
Centaurea_austriacoides	Centaurea	Asteraceae
Centaurea_eclipsislunae	Centaurea	Asteraceae
Centaurea_kupcsokiana	Centaurea	Asteraceae
Centaurea_paredensis	Centaurea	Asteraceae
Centaurea_pinillosii	Centaurea	Asteraceae
Chondrilla_pauciflora	Chondrilla	Asteraceae
Catananche_lutea	Catananche	Asteraceae
Crepis_auriculifolia	Crepis	Asteraceae
Crepis_paniculas	Crepis	Asteraceae
Rothmaleria_granatensis	Rothmaleria	Asteraceae
Chondrilla_ambigua	Chondrilla	Asteraceae
Chondrilla_canescens	Chondrilla	Asteraceae
Chondrilla_graminea	Chondrilla	Asteraceae
Chondrilla_ramosissima	Chondrilla	Asteraceae
Chondrilla_urumoffii	Chondrilla	Asteraceae
Crepis_albescens	Crepis	Asteraceae
Crepis_alpina	Crepis	Asteraceae
Crepis_arcuata	Crepis	Asteraceae
Crepis_aspromontana	Crepis	Asteraceae
Crepis_athoa	Crepis	Asteraceae
Crepis_baldaccii	Crepis	Asteraceae
Crepis_biennis	Crepis	Asteraceae
Crepis_bithynica	Crepis	Asteraceae
Crepis_capillaris	Crepis	Asteraceae
Crepis_foetida	Crepis	Asteraceae
Crepis_granatensis	Crepis	Asteraceae
Crepis_czerepanovii	Crepis	Asteraceae
Crepis_foliosa	Crepis	Asteraceae
Crepis_fraasii	Crepis	Asteraceae
Crepis_froelichiana	Crepis	Asteraceae
Crepis_incana	Crepis	Asteraceae
Crepis_lacera	Crepis	Asteraceae
Crepis_leontodontoides	Crepis	Asteraceae
Crepis_multiflora	Crepis	Asteraceae
Crepis_neglecta	Crepis	Asteraceae
Crepis_nicaeensis	Crepis	Asteraceae
Crepis_nigrescens	Crepis	Asteraceae
Crepis_novoana	Crepis	Asteraceae
Crepis_oporinoides	Crepis	Asteraceae
Crepis_pusilla	Crepis	Asteraceae
Crepis_reuteriana	Crepis	Asteraceae
Crepis_rubra	Crepis	Asteraceae
Crepis_schachtii	Crepis	Asteraceae
Crepis_setosa	Crepis	Asteraceae
Crepis_sibirica	Crepis	Asteraceae
Crepis_sibthorpiana	Crepis	Asteraceae
Crepis_smyrnaea	Crepis	Asteraceae
Crepis_tectorum	Crepis	Asteraceae
Crepis_terglouensis	Crepis	Asteraceae
Crepis_tingitana	Crepis	Asteraceae
Crepis_turcica	Crepis	Asteraceae
Crepis_tybakiensis	Crepis	Asteraceae
Crepis_vesicaria	Crepis	Asteraceae
Heteracia_szovitsii	Heteracia	Asteraceae
Cicerbita_alpina	Cicerbita	Asteraceae
Lactuca_longidentata	Lactuca	Asteraceae
Lactuca_perennis	Lactuca	Asteraceae
Sonchus_cavanillesii	Sonchus	Asteraceae
Sonchus_crassifolius	Sonchus	Asteraceae
Sonchus_pustulatus	Sonchus	Asteraceae
Sonchus_tenerrimus	Sonchus	Asteraceae
Sonchus_novocastellanus	Sonchus	Asteraceae
Sonchus_rokosensis	Sonchus	Asteraceae
Launaea_fragilis	Launaea	Asteraceae
Launaea_arborescens	Launaea	Asteraceae
Launaea_nudicaulis	Launaea	Asteraceae
Launaea_pumila	Launaea	Asteraceae
Hieracium_pseudofritzei	Hieracium	Asteraceae
Andryala_arenaria	Andryala	Asteraceae
Andryala_cossyrensis	Andryala	Asteraceae
Andryala_dentata	Andryala	Asteraceae
Andryala_ragusina	Andryala	Asteraceae
Andryala_rothia	Andryala	Asteraceae
Andryala_tenuifolia	Andryala	Asteraceae
Andryala_brievaensis	Andryala	Asteraceae
Hieracium_abiegni	Hieracium	Asteraceae
Hieracium_abrupticuspis	Hieracium	Asteraceae
Hieracium_abruptorum	Hieracium	Asteraceae
Hieracium_accrescens	Hieracium	Asteraceae
Hieracium_acelidodes	Hieracium	Asteraceae
Hieracium_acidodontum	Hieracium	Asteraceae
Hieracium_acidolepis	Hieracium	Asteraceae
Hieracium_acidophyllum	Hieracium	Asteraceae
Hieracium_acidotoides	Hieracium	Asteraceae
Hieracium_acidotum	Hieracium	Asteraceae
Hieracium_acroleucoides	Hieracium	Asteraceae
Hieracium_acudentulum	Hieracium	Asteraceae
Hieracium_adakense	Hieracium	Asteraceae
Hieracium_adelum	Hieracium	Asteraceae
Hieracium_adenodontum	Hieracium	Asteraceae
Hieracium_adenopalantianum	Hieracium	Asteraceae
Hieracium_adenophorum	Hieracium	Asteraceae
Hieracium_aeolocephalum	Hieracium	Asteraceae
Hieracium_aepymetes	Hieracium	Asteraceae
Hieracium_aequialtum	Hieracium	Asteraceae
Hieracium_aequiserratum	Hieracium	Asteraceae
Hieracium_aethalodes	Hieracium	Asteraceae
Hieracium_aethotrichum	Hieracium	Asteraceae
Hieracium_ageneium	Hieracium	Asteraceae
Hieracium_aggregatum	Hieracium	Asteraceae
Hieracium_aguilari	Hieracium	Asteraceae
Hieracium_aguilellae	Hieracium	Asteraceae
Hieracium_alatum	Hieracium	Asteraceae
Hieracium_albatipes	Hieracium	Asteraceae
Hieracium_foucaudianum	Hieracium	Asteraceae
Hieracium_albocostatum	Hieracium	Asteraceae
Hieracium_albomurorum	Hieracium	Asteraceae
Hieracium_albovittatum	Hieracium	Asteraceae
Hieracium_alejandrei	Hieracium	Asteraceae
Hieracium_alsense	Hieracium	Asteraceae
Hieracium_altaneuense	Hieracium	Asteraceae
Hieracium_altipetens	Hieracium	Asteraceae
Hieracium_altisorianum	Hieracium	Asteraceae
Hieracium_amaurostictum	Hieracium	Asteraceae
Hieracium_amblyglochin	Hieracium	Asteraceae
Hieracium_amblylobum	Hieracium	Asteraceae
Hieracium_amnicola	Hieracium	Asteraceae
Hieracium_amphisericophorum	Hieracium	Asteraceae
Hieracium_petraeum	Hieracium	Asteraceae
Hieracium_anisolobum	Hieracium	Asteraceae
Hieracium_anisotomum	Hieracium	Asteraceae
Hieracium_annae-toutoniae	Hieracium	Asteraceae
Hieracium_anochnoum	Hieracium	Asteraceae
Hieracium_anodontum	Hieracium	Asteraceae
Hieracium_antecursorum	Hieracium	Asteraceae
Hieracium_antholzense	Hieracium	Asteraceae
Hieracium_arcuaticuneatum	Hieracium	Asteraceae
Hieracium_amydrostictum	Hieracium	Asteraceae
Hieracium_anatonum	Hieracium	Asteraceae
Hieracium_ancevii	Hieracium	Asteraceae
Hieracium_andrasovszkyi	Hieracium	Asteraceae
Hieracium_andreanszkyanum	Hieracium	Asteraceae
Hieracium_anfracticeps	Hieracium	Asteraceae
Hieracium_anglicum	Hieracium	Asteraceae
Hieracium_anguinum	Hieracium	Asteraceae
Hieracium_angulatifrons	Hieracium	Asteraceae
Hieracium_angulosum	Hieracium	Asteraceae
Hieracium_imbricatum	Hieracium	Asteraceae
Hieracium_microcymon	Hieracium	Asteraceae
Hieracium_angustatum	Hieracium	Asteraceae
Hieracium_angustidens	Hieracium	Asteraceae
Hieracium_angustisquamatum	Hieracium	Asteraceae
Hieracium_angustisquamum	Hieracium	Asteraceae
Hieracium_anisolepis	Hieracium	Asteraceae
Hieracium_apachyglossum	Hieracium	Asteraceae
Hieracium_bicknellianum	Hieracium	Asteraceae
Hieracium_bicolor	Hieracium	Asteraceae
Hieracium_apiculatum	Hieracium	Asteraceae
Hieracium_apicum	Hieracium	Asteraceae
Hieracium_approximatum	Hieracium	Asteraceae
Hieracium_aquiliceps	Hieracium	Asteraceae
Hieracium_aquitectum	Hieracium	Asteraceae
Hieracium_araeocladum	Hieracium	Asteraceae
Hieracium_argaeolum	Hieracium	Asteraceae
Hieracium_argentiforme	Hieracium	Asteraceae
Hieracium_argentimontanum	Hieracium	Asteraceae
Hieracium_argozum	Hieracium	Asteraceae
Hieracium_argutifolium	Hieracium	Asteraceae
Hieracium_argutulum	Hieracium	Asteraceae
Hieracium_aristidens	Hieracium	Asteraceae
Hieracium_armadalense	Hieracium	Asteraceae
Hieracium_arnedianum	Hieracium	Asteraceae
Hieracium_arnoldii	Hieracium	Asteraceae
Hieracium_arnsidense	Hieracium	Asteraceae
Hieracium_arpadianum	Hieracium	Asteraceae
Hieracium_arragonense	Hieracium	Asteraceae
Hieracium_cataractarum	Hieracium	Asteraceae
Hieracium_arrectipes	Hieracium	Asteraceae
Hieracium_arrogans	Hieracium	Asteraceae
Hieracium_arrostocephalum	Hieracium	Asteraceae
Hieracium_austriniforme	Hieracium	Asteraceae
Hieracium_austurgilense	Hieracium	Asteraceae
Hieracium_asperulum	Hieracium	Asteraceae
Hieracium_aspromontanum	Hieracium	Asteraceae
Hieracium_atalum	Hieracium	Asteraceae
Hieracium_atelodon	Hieracium	Asteraceae
Hieracium_atratum	Hieracium	Asteraceae
Hieracium_atricholepium	Hieracium	Asteraceae
Hieracium_atriglomerosum	Hieracium	Asteraceae
Hieracium_atrocalyx	Hieracium	Asteraceae
Hieracium_atropictum	Hieracium	Asteraceae
Hieracium_attenuatifolium	Hieracium	Asteraceae
Hieracium_attractum	Hieracium	Asteraceae
Hieracium_aureiceps	Hieracium	Asteraceae
Hieracium_aurelianum	Hieracium	Asteraceae
Hieracium_aureum	Hieracium	Asteraceae
Hieracium_australe	Hieracium	Asteraceae
Hieracium_automorphum	Hieracium	Asteraceae
Hieracium_avae	Hieracium	Asteraceae
Hieracium_avellense	Hieracium	Asteraceae
Hieracium_avi-chodesii	Hieracium	Asteraceae
Hieracium_axaticum	Hieracium	Asteraceae
Hieracium_caesiotinctum	Hieracium	Asteraceae
Hieracium_caesitiifrons	Hieracium	Asteraceae
Hieracium_babianum	Hieracium	Asteraceae
Hieracium_backhousei	Hieracium	Asteraceae
Hieracium_badiicolor	Hieracium	Asteraceae
Hieracium_baenitzianum	Hieracium	Asteraceae
Hieracium_barbelliceps	Hieracium	Asteraceae
Hieracium_barduliense	Hieracium	Asteraceae
Hieracium_barrelieri	Hieracium	Asteraceae
Hieracium_basalticola	Hieracium	Asteraceae
Hieracium_basicinereum	Hieracium	Asteraceae
Hieracium_basidenticeps	Hieracium	Asteraceae
Hieracium_bicurvum	Hieracium	Asteraceae
Hieracium_bathycephalum	Hieracium	Asteraceae
Hieracium_beebyanum	Hieracium	Asteraceae
Hieracium_bembicophorum	Hieracium	Asteraceae
Hieracium_benzianum	Hieracium	Asteraceae
Hieracium_berganum	Hieracium	Asteraceae
Hieracium_bergstroemii	Hieracium	Asteraceae
Hieracium_betuletorum	Hieracium	Asteraceae
Hieracium_birameum	Hieracium	Asteraceae
Hieracium_bjeluschae	Hieracium	Asteraceae
Hieracium_brachypodarium	Hieracium	Asteraceae
Hieracium_brachythysanum	Hieracium	Asteraceae
Hieracium_braunianum	Hieracium	Asteraceae
Hieracium_breacense	Hieracium	Asteraceae
Hieracium_breadalbanense	Hieracium	Asteraceae
Hieracium_craterodon	Hieracium	Asteraceae
Hieracium_concinnatum	Hieracium	Asteraceae
Hieracium_bijugipes	Hieracium	Asteraceae
Hieracium_bocconei	Hieracium	Asteraceae
Hieracium_bohatschianum	Hieracium	Asteraceae
Hieracium_boixarense	Hieracium	Asteraceae
Hieracium_bombycinum	Hieracium	Asteraceae
Hieracium_borealiforme	Hieracium	Asteraceae
Hieracium_boreoapenninum	Hieracium	Asteraceae
Hieracium_borsanum	Hieracium	Asteraceae
Hieracium_borzae	Hieracium	Asteraceae
Hieracium_boswellii	Hieracium	Asteraceae
Hieracium_breconense	Hieracium	Asteraceae
Hieracium_breve	Hieracium	Asteraceae
Hieracium_brevialatum	Hieracium	Asteraceae
Hieracium_brevifloriferum	Hieracium	Asteraceae
Hieracium_brevipilosum	Hieracium	Asteraceae
Hieracium_britannicum	Hieracium	Asteraceae
Hieracium_cirrobractum	Hieracium	Asteraceae
Hieracium_cirrostyliforme	Hieracium	Asteraceae
Hieracium_cistiernense	Hieracium	Asteraceae
Hieracium_coloratum	Hieracium	Asteraceae
Hieracium_colorhizum	Hieracium	Asteraceae
Hieracium_coloriscapum	Hieracium	Asteraceae
Hieracium_colpophylloides	Hieracium	Asteraceae
Hieracium_completum	Hieracium	Asteraceae
Hieracium_complexum	Hieracium	Asteraceae
Hieracium_compositum	Hieracium	Asteraceae
Hieracium_concretum	Hieracium	Asteraceae
Hieracium_confragifolium	Hieracium	Asteraceae
Hieracium_congenitum	Hieracium	Asteraceae
Hieracium_coniceps	Hieracium	Asteraceae
Hieracium_umbricola	Hieracium	Asteraceae
Hieracium_coniops	Hieracium	Asteraceae
Hieracium_conspurcans	Hieracium	Asteraceae
Hieracium_constans	Hieracium	Asteraceae
Hieracium_contii	Hieracium	Asteraceae
Hieracium_continuum	Hieracium	Asteraceae
Hieracium_contracticeps	Hieracium	Asteraceae
Hieracium_contrarium	Hieracium	Asteraceae
Hieracium_convergens	Hieracium	Asteraceae
Hieracium_convergentipes	Hieracium	Asteraceae
Hieracium_cophomeles	Hieracium	Asteraceae
Hieracium_caespiticola	Hieracium	Asteraceae
Hieracium_calatharium	Hieracium	Asteraceae
Hieracium_caesiopilosum	Hieracium	Asteraceae
Hieracium_cornescens	Hieracium	Asteraceae
Hieracium_cornigerum	Hieracium	Asteraceae
Hieracium_coronariifolium	Hieracium	Asteraceae
Hieracium_corsentinum	Hieracium	Asteraceae
Hieracium_corynodes	Hieracium	Asteraceae
Hieracium_brunellicuspis	Hieracium	Asteraceae
Hieracium_bucovinense	Hieracium	Asteraceae
Hieracium_bucuranum	Hieracium	Asteraceae
Hieracium_bugellense	Hieracium	Asteraceae
Hieracium_bupleuroides	Hieracium	Asteraceae
Hieracium_pumicatifolium	Hieracium	Asteraceae
Hieracium_carpegnae	Hieracium	Asteraceae
Hieracium_casciceps	Hieracium	Asteraceae
Hieracium_catenatum	Hieracium	Asteraceae
Hieracium_catoxylepis	Hieracium	Asteraceae
Hieracium_burserianum	Hieracium	Asteraceae
Hieracium_cabreranum	Hieracium	Asteraceae
Hieracium_cacuminatum	Hieracium	Asteraceae
Hieracium_cacuminiustum	Hieracium	Asteraceae
Hieracium_caesiopellitum	Hieracium	Asteraceae
Hieracium_calcaricola	Hieracium	Asteraceae
Hieracium_calcogeton	Hieracium	Asteraceae
Hieracium_calliglaucum	Hieracium	Asteraceae
Hieracium_calophyllum	Hieracium	Asteraceae
Hieracium_hercegovinicum	Hieracium	Asteraceae
Hieracium_cambrense	Hieracium	Asteraceae
Hieracium_canescens	Hieracium	Asteraceae
Hieracium_canipediforme	Hieracium	Asteraceae
Hieracium_canipedifrons	Hieracium	Asteraceae
Hieracium_canistrale	Hieracium	Asteraceae
Hieracium_drazeticum	Hieracium	Asteraceae
Hieracium_cantianum	Hieracium	Asteraceae
Hieracium_capitonale	Hieracium	Asteraceae
Hieracium_carenorum	Hieracium	Asteraceae
Hieracium_carpathicum	Hieracium	Asteraceae
Hieracium_causiatum	Hieracium	Asteraceae
Hieracium_cavillieri	Hieracium	Asteraceae
Hieracium_centonale	Hieracium	Asteraceae
Hieracium_centripetale	Hieracium	Asteraceae
Hieracium_centrotum	Hieracium	Asteraceae
Hieracium_cephalochnoum	Hieracium	Asteraceae
Hieracium_cerinthiforme	Hieracium	Asteraceae
Hieracium_chaetolepis	Hieracium	Asteraceae
Hieracium_cerussatiforme	Hieracium	Asteraceae
Hieracium_chaixianum	Hieracium	Asteraceae
Hieracium_chalcidicum	Hieracium	Asteraceae
Hieracium_charactophyllum	Hieracium	Asteraceae
Hieracium_charitodon	Hieracium	Asteraceae
Hieracium_chasmataeum	Hieracium	Asteraceae
Hieracium_chloanocybe	Hieracium	Asteraceae
Hieracium_chlorellum	Hieracium	Asteraceae
Hieracium_chlorinum	Hieracium	Asteraceae
Hieracium_cuneifrons	Hieracium	Asteraceae
Hieracium_cuprimontanum	Hieracium	Asteraceae
Hieracium_curvatum	Hieracium	Asteraceae
Hieracium_curvifrons	Hieracium	Asteraceae
Hieracium_chlorolomiceps	Hieracium	Asteraceae
Hieracium_chloromaurum	Hieracium	Asteraceae
Hieracium_chloropannosum	Hieracium	Asteraceae
Hieracium_chrysolorum	Hieracium	Asteraceae
Hieracium_chrysophorum	Hieracium	Asteraceae
Hieracium_cillense	Hieracium	Asteraceae
Hieracium_cinerellisquamum	Hieracium	Asteraceae
Hieracium_conicum	Hieracium	Asteraceae
Hieracium_cyrtocladum	Hieracium	Asteraceae
Hieracium_czeremoszense	Hieracium	Asteraceae
Hieracium_czeschaense	Hieracium	Asteraceae
Hieracium_czunense	Hieracium	Asteraceae
Hieracium_cinereotectum	Hieracium	Asteraceae
Hieracium_cirritogenes	Hieracium	Asteraceae
Hieracium_cravoniense	Hieracium	Asteraceae
Hieracium_crebriserratum	Hieracium	Asteraceae
Hieracium_cremnaeiforme	Hieracium	Asteraceae
Hieracium_cremnanthes	Hieracium	Asteraceae
Hieracium_crenosum	Hieracium	Asteraceae
Hieracium_creperiforme	Hieracium	Asteraceae
Hieracium_crinellum	Hieracium	Asteraceae
Hieracium_criniculosum	Hieracium	Asteraceae
Hieracium_crinosum	Hieracium	Asteraceae
Hieracium_crispatulum	Hieracium	Asteraceae
Hieracium_crocatum	Hieracium	Asteraceae
Hieracium_ctenophyllum	Hieracium	Asteraceae
Hieracium_cumatile	Hieracium	Asteraceae
Hieracium_cuspididentatum	Hieracium	Asteraceae
Hieracium_cyclicum	Hieracium	Asteraceae
Hieracium_cymaterum	Hieracium	Asteraceae
Hieracium_cymbifolium	Hieracium	Asteraceae
Hieracium_dactylites	Hieracium	Asteraceae
Hieracium_daedalocephalum	Hieracium	Asteraceae
Hieracium_didymiceps	Hieracium	Asteraceae
Hieracium_difficile	Hieracium	Asteraceae
Hieracium_dilectum	Hieracium	Asteraceae
